ip_distance_km,device_trust_score,time_since_last_login_hrs,dns_response_time_ms,ssl_cert_valid,domain_age_days,login_hour,failed_login_attempts,browser_fingerprint_match,geolocation_match,risk_level
6361.176824,0.265750164,273.3356631,136.413498,0,46.50788439,22,3,1,0,2
5.125924008,0.956721178,109.241679,22.36315173,1,1704.932568,15,1,1,1,0
12.14000494,0.74767245,54.76777187,21.34647376,1,2204.981004,15,0,1,1,0
29.03415585,0.94503384,26.77215008,18.82041735,1,1064.212533,19,1,1,0,0
3021.197487,0.376503626,273.3356631,213.6214191,0,64.4218169,15,2,0,1,1
3787.495817,0.375384821,273.3356631,80.91154057,1,89.36841069,22,3,1,0,1
0,0.957153777,87.02858068,26.2475245,1,3204.563813,16,0,0,1,0
3784.983109,0.129431042,273.3356631,80,0,36.16827066,13,4,1,1,1
0,0.985231812,25.85073431,20.53722187,1,849.3861187,16,0,0,1,0
19.41568621,0.703039355,51.82169547,18.28560569,1,494.9464091,17,1,1,0,0
7174.744016,0.222887618,0.37118028,179.5545266,0,45.56199987,8,1,0,0,2
8.109075656,0.742591597,7.67304227,22.76574578,1,3431.400021,21,0,1,1,0
562.6230314,0.020057609,273.3356631,166.8037706,0,29.88750067,4,1,0,1,1
1829.834401,0.219662276,273.3356631,182.0013309,0,83.35434658,1,3,0,0,2
0,0.956135477,3.431003005,20.2793197,1,2679.261596,18,0,0,1,0
13.27183249,0.940792993,13.58984639,22.10095771,1,538.8945483,15,0,0,1,0
0,0.844612317,1.642937234,17.72602641,1,2113.803372,17,1,1,1,0
4653.304657,0.115175099,0.37118028,195.8884099,0,16.62051927,12,2,0,0,2
632.783338,0.323384116,0.37118028,248.4378655,0,86.91959463,5,2,0,0,1
0,0.719456078,26.69223085,19.8886051,1,3018.050982,8,0,1,0,0
8.77300493,0.881733775,83.93730795,14.10270168,1,2127.755668,8,1,1,1,0
5867.573601,0.044525729,0.37118028,123.4034246,0,69.23610632,15,3,0,0,2
5863.292102,0.16536663,273.3356631,112.4988659,0,16.08729427,17,2,0,0,2
0,0.854501698,28.23691457,20.38304535,1,2381.483929,17,1,0,1,0
14.40771188,0.940001045,18.70304926,19.08073053,1,546.1894001,16,0,1,1,0
0,0.784204965,17.85321786,19.31344517,1,955.154251,14,0,0,1,0
0,0.919448947,10.53601966,10.55175354,1,3071.000557,19,1,1,1,0
4.298342885,0.742862788,16.27987887,15.49704824,1,1951.701361,17,0,1,0,0
6.731809259,0.778511705,1.670985774,18.98737886,1,3387.325369,21,0,1,0,0
5.733179672,0.950094989,12.57175767,14.60131839,1,2821.036244,21,0,1,1,0
0,0.851879818,11.46324268,26.78291693,1,2931.539777,21,1,0,1,0
5931.019841,0.19497619,273.3356631,178.7678362,0,34.03926065,11,2,0,0,1
0,0.964578327,82.43022747,25.58416888,1,1873.951643,18,1,0,1,0
4.803622011,0.77514037,6.771854413,22.93927944,1,3376.172592,13,0,0,1,0
21.32411304,0.761464382,22.57999219,28.34534763,1,2617.566446,20,0,1,1,0
6166.209928,0.001498038,0.37118028,209.831356,1,68.05154223,0,1,0,1,2
6658.427196,0.021189162,273.3356631,114.5610899,0,86.32815342,14,3,0,0,1
15.03532898,0.952210908,18.41114191,15.81539648,1,2177.294974,12,1,1,1,0
1636.909339,0.27245508,273.3356631,80,1,57.63498315,23,3,0,0,1
1946.01427,0.200959411,0.37118028,152.4547366,0,7.51258379,16,4,0,1,2
3894.233776,0.032013028,273.3356631,196.2360903,0,49.52597893,3,4,0,1,2
3.720824085,0.991459807,63.53077806,18.78650626,1,3511.263472,15,0,1,1,0
7045.972438,0.124476978,0.37118028,192.7451961,1,45.17642915,9,2,0,0,2
4500.035862,0.262459886,273.3356631,94.34679494,1,14.20218708,3,2,0,0,2
6625.589596,0.253965694,0.37118028,80,1,48.2718723,13,1,0,0,1
5482.582186,0.276727434,0.37118028,184.9606219,0,56.00581028,23,3,0,1,2
1.407079092,0.839228548,63.43438043,30.3753252,1,1531.158955,16,0,1,1,0
2.510358515,0.789171342,37.7539434,24.80993595,1,1788.229313,6,1,0,1,0
6911.150397,0.107004743,0.37118028,108.9159587,1,87.52192935,18,4,0,0,2
3067.304636,0.119150533,0.37118028,243.2099763,0,78.9538292,3,2,0,0,2
16.49273326,0.821530808,87.40827949,22.43652619,1,2841.278047,9,0,1,0,0
12.51387123,0.986518153,63.35725301,18.91434463,1,1020.592758,14,1,1,0,0
2483.69655,0.251869061,273.3356631,100.9617578,0,66.63656412,12,3,0,1,2
0,0.816396028,15.5722564,19.71241123,1,2269.436423,9,0,0,1,0
3121.138867,0.103096025,0.37118028,203.8646837,0,39.21150772,18,2,0,1,2
4638.344628,0.030108896,0.37118028,174.3370751,0,38.38557759,8,1,0,0,1
900.0512225,0.070883752,273.3356631,162.6001881,0,86.80897583,21,2,0,1,1
10.04046516,0.830378788,57.9527652,18.06319018,1,879.1984661,20,1,1,0,0
6.958452551,0.92214284,12.95759789,17.37184533,1,1705.412916,11,1,1,0,0
0,0.925353414,56.33188281,12.28598391,1,1611.21599,8,0,1,1,0
19.40117215,0.782411145,104.8561075,24.68738746,1,1911.528715,17,0,1,1,0
0,0.835076274,7.264252383,28.31866416,1,2476.604735,15,0,1,1,0
7380.693896,0.24221171,0.37118028,146.0705804,0,26.7172459,20,1,0,0,2
4.404746439,0.77758625,26.44558705,23.55274551,1,3304.24577,16,0,1,1,0
5.473986713,0.721302299,40.81200689,19.1968444,1,3357.090436,8,0,1,1,0
4.598420494,0.863973143,49.64280951,14.53929203,1,1446.820397,9,1,1,0,0
0,0.720300509,39.16212969,24.75007914,1,1958.464507,22,0,1,1,0
15.65480375,0.989223525,41.74234672,21.44364002,1,810.1729296,22,0,1,1,0
0,0.994221803,18.65216716,28.49717992,1,2019.627436,17,0,0,0,0
25.60747925,0.790379578,0.1,27.31097969,1,1085.694144,11,0,0,1,0
9.300416472,0.908085417,1.982390771,22.58997388,1,2502.839634,17,0,1,1,0
4915.167308,0.193341721,0.37118028,220.2158141,0,4.604561097,18,1,0,0,2
0.987795281,0.720892344,18.53374884,19.84398256,1,608.3360702,9,0,1,1,0
4.756454077,0.828610606,15.06478935,21.23041808,1,1559.463611,17,0,1,0,0
1.20872259,0.826818591,4.788941167,13.29963964,1,881.5191598,14,1,1,1,0
13.30335817,0.967029111,0.79155365,13.13298556,1,1018.484327,11,0,1,1,0
7.560297343,0.953776432,2.109079039,14.539394,1,2640.101648,12,0,1,0,0
5421.709928,0.271803209,273.3356631,149.3358456,1,32.36918781,6,3,0,1,2
13.72457328,0.744088813,12.34104094,29.10271954,1,2673.916269,13,0,1,1,0
20.38036566,0.852508164,15.93053282,26.76101339,1,1417.181369,15,0,1,0,0
6299.780301,0.025213461,0.37118028,132.3726879,0,23.62846383,15,2,0,1,1
12.74634053,0.93588346,29.31004113,25.00815913,1,2973.732035,12,0,1,1,0
1.149177196,0.838161849,5.543745405,21.32387655,1,2057.406463,11,0,1,1,0
5.582087184,0.781584918,33.09735042,15.1493787,1,3261.413965,12,0,1,1,0
6204.185866,0.134190644,273.3356631,172.7823455,0,14.67320532,22,2,1,0,2
23.48956095,0.833213125,10.51170203,17.71183375,1,2289.28162,18,1,0,1,0
5.758045582,0.756223583,26.90016315,30.07637555,1,3180.340358,13,0,1,0,0
6.833599198,0.847328719,54.6426756,19.75517485,1,903.5157033,15,0,1,1,0
8.336621053,0.891070695,20.14248469,20.0427804,1,1797.41431,6,1,0,0,0
0,0.96289583,6.342195718,17.79870398,1,1430.779581,22,0,1,1,0
4112.748785,0.133485939,273.3356631,115.6697734,0,83.41466017,9,4,0,1,2
5.103526198,0.781241898,47.47382798,21.20102922,1,1726.401934,20,0,1,1,0
7.174328732,0.954527614,0.9868669,14.5693685,1,2235.749645,19,0,0,1,0
13.9519322,0.899980144,18.86445812,18.8717181,1,1305.360931,15,0,1,0,0
0,0.979813152,6.804004772,19.38327968,1,2130.290641,7,0,1,1,0
0,0.970868499,14.71407585,15.24544635,1,1461.218322,10,0,0,0,0
6227.239367,0.349467462,273.3356631,215.8088041,0,86.79185486,5,1,1,0,2
13.38490774,0.830074838,13.03621792,19.28370542,1,2263.326213,18,0,1,0,0
5.715662372,0.746337924,18.23786026,29.3440892,1,564.3438815,22,0,0,1,0
7040.223011,0.144047086,273.3356631,80,0,42.19192849,13,2,1,1,1
2304.013149,0.05711394,273.3356631,126.9803834,0,74.82756173,21,3,0,1,1
21.13711269,0.985666536,11.59764887,25.1470655,1,2367.101603,18,0,1,1,0
0,0.99434312,49.49908531,28.63113273,1,2267.441406,19,1,0,1,0
3.854601547,0.921971236,5.923406968,15.95309589,1,1531.225149,11,0,1,1,0
6970.055527,0.288741264,0.37118028,167.8206292,1,40.76824652,17,1,0,0,2
21.28615546,0.874842051,15.14979838,12.31207602,1,3188.467275,17,1,1,1,0
7.140937441,0.717116416,6.872670238,25.90945546,1,620.8324792,8,0,1,0,0
1353.218469,0.249769971,273.3356631,165.2542702,0,15.34356822,21,4,0,0,2
29.4575198,0.748007481,10.3690531,25.37671701,1,2556.216076,14,0,1,0,0
1552.137596,0.22622573,273.3356631,202.7847124,0,73.41288134,21,3,0,0,2
7.356145581,0.974990571,0.260878753,23.9892189,1,2673.138159,22,0,0,0,0
20.03398302,0.870861934,16.63356403,15.56335271,1,986.1200927,7,0,1,1,0
1624.207215,0.394765486,273.3356631,144.3171579,0,12.40401858,7,4,0,0,2
0,0.834495717,0.153587435,29.74171322,1,1382.847779,17,1,0,1,0
0,0.894551446,27.00802316,14.67889997,1,1843.329627,20,0,1,1,0
18.07142754,0.744235758,5.423166102,13.85778084,1,978.9904688,11,0,1,1,0
8.918040054,0.850789373,1.211364972,22.83385863,1,623.5248245,8,0,1,0,0
11.47688538,0.752232801,13.88183633,19.3813366,1,1874.834459,13,0,0,1,0
8.098207102,0.892520319,2.447873031,24.74406548,1,3334.754931,16,0,1,1,0
7975.503277,0.383476262,273.3356631,123.6758823,0,44.52254685,15,4,0,0,2
2282.740702,0.380920554,0.37118028,156.073929,0,38.29043799,0,3,0,1,2
0,0.946491069,4.039926392,20.95788698,1,613.1064776,19,0,1,1,0
1753.250658,0.232535687,273.3356631,201.3859374,0,53.18640858,22,1,0,1,2
7381.435454,0.063253058,0.37118028,214.5734445,0,22.24686426,15,1,0,1,2
7.034636359,0.758829314,0.464191895,14.80096734,1,1361.551667,10,0,1,1,0
0,0.855815758,36.24136505,19.34969853,1,3309.203314,8,1,1,1,0
13.72320637,0.709956806,10.76358999,15.07503437,1,3647.395977,20,0,1,0,0
0,0.822262909,22.13839591,30.21034826,1,3254.034948,20,0,1,1,0
0,0.807108803,6.978465667,18.85308834,1,567.3822317,16,0,1,1,0
4.444523011,0.856433707,4.027629363,20.56570229,1,2074.263112,21,0,1,1,0
0,0.835371803,18.42553969,12.96592495,1,950.8190183,22,0,1,1,0
2.765372147,0.92965387,9.362985586,18.00050469,1,2654.687751,19,0,0,1,0
0,0.934396557,25.18120145,18.89231701,1,2112.905217,12,1,1,1,0
0,0.837490192,14.55689229,21.50850004,1,3018.726319,17,0,1,1,0
23.81157069,0.8633447,9.380826912,13.85408201,1,1556.085853,15,0,1,1,0
11.69672549,0.972888046,12.17459457,16.50900163,1,1066.470615,18,0,1,1,0
2.301250647,0.822888668,40.98777793,16.9457118,1,2898.533498,7,0,1,1,0
13.89630796,0.972982943,41.97772318,21.48288469,1,3476.903164,9,0,1,1,0
0,0.746448584,21.6206868,21.33921819,1,2836.664331,22,0,1,1,0
6050.269587,0.398243485,0.37118028,123.6149294,0,17.63516487,9,3,0,0,2
0,0.762097774,35.82576337,24.78895807,1,2263.966855,12,0,1,0,0
12.21672064,0.845022231,59.56698089,14.36251951,1,2589.253083,6,0,0,1,0
0,0.862209543,5.978593439,20.90625581,1,1392.694603,21,0,1,1,0
5.10233061,0.931603743,12.33542193,16.31614932,1,1738.026549,20,1,1,0,0
1009.446532,0.004411234,0.37118028,136.3186195,0,85.6419303,11,3,0,0,2
6747.927059,0.145298471,273.3356631,154.2486481,0,25.19806065,1,3,0,0,1
4653.731869,0.049575678,0.37118028,172.2295998,0,28.21642984,9,1,1,0,1
0,0.838688668,16.65279196,9.019360895,1,2552.038814,15,0,1,1,0
17.77676822,0.733774117,4.620507949,21.96653525,1,1303.129039,10,1,1,0,0
7.992925804,0.974136533,5.560858578,16.324416,1,1606.811959,11,0,0,1,0
4.908810034,0.727417446,23.58358419,16.3591405,1,3117.308936,7,1,1,1,0
16.03301882,0.740330539,12.26830751,20.23746734,1,508.4261508,13,0,0,1,0
2.823187968,0.832097026,2.134663672,22.68814951,1,2589.069222,22,0,1,1,0
0,0.717353335,26.02128264,15.51833671,1,2957.819801,10,0,0,0,0
0,0.929819433,34.49674437,23.48083999,1,1301.837968,15,0,1,1,0
3658.935349,0.309471739,0.37118028,154.3380538,0,80.71455992,0,3,0,1,2
18.68631558,0.714442851,3.958366026,21.39633919,1,1765.455596,15,0,1,1,0
5671.733083,0.140487852,273.3356631,204.8742486,0,62.35127029,22,3,0,1,1
4.339202014,0.7363075,33.6453033,24.93188253,1,1323.783677,15,0,1,1,0
0,0.723058623,1.246769835,20.72918235,1,1962.963242,9,0,1,1,0
0,0.971833301,18.85675747,25.35964933,1,1084.609384,7,0,1,1,0
0,0.790313823,50.83685634,19.42598876,1,2550.421267,11,1,0,1,0
6.202956317,0.918001298,10.9896555,24.66217435,1,3078.042824,12,0,1,1,0
687.2817533,0.260146224,0.37118028,155.9175033,1,32.21250714,4,2,1,1,2
10.93101258,0.948255677,13.5457254,23.40681163,1,2250.50845,17,0,0,0,0
5353.696708,0.015199135,273.3356631,146.8348389,0,59.74023181,12,1,0,1,2
8.711458734,0.917191917,7.606811659,17.60620714,1,1418.050192,11,0,1,1,0
0,0.758749925,2.380282543,24.04459635,1,1819.387523,15,0,1,1,0
0,0.851690246,24.87008126,13.82744001,1,2693.295102,21,0,1,1,0
6737.300301,0.038214483,273.3356631,175.2630672,0,19.57808548,6,4,0,1,1
4591.719081,0.28587498,273.3356631,116.7477041,1,38.69364421,21,4,1,0,2
7603.156602,0.336899834,0.37118028,108.741705,0,61.77251668,7,4,0,1,1
0,0.831055211,0.95422444,18.01160153,1,873.6539814,18,0,1,1,0
6934.680915,0.210919653,273.3356631,107.212871,0,17.58367939,4,4,0,1,1
0,0.918117028,2.003916858,22.43092396,1,2306.159365,21,1,1,0,0
0,0.777789028,34.33607698,20.17356874,1,2288.874492,18,1,1,0,0
0,0.939374248,5.255262168,14.10315439,1,797.6658232,10,0,1,1,0
25.75400799,0.867592719,13.65325162,12.17175984,1,519.2781276,21,0,1,0,0
817.5120943,0.134785915,273.3356631,112.3441335,0,65.41777549,4,2,0,0,1
2046.096202,0.273683868,0.37118028,80,1,41.00186819,15,3,0,0,1
4119.038056,0.219700509,273.3356631,190.5456886,0,88.6370143,0,2,0,1,2
0,0.82495133,0.391993404,12.02622021,1,1818.263438,7,1,1,1,0
16.63163752,0.995496897,16.08957973,22.92952101,1,1151.329912,6,0,1,1,0
6631.49312,0.070089717,0.37118028,170.1258105,1,36.77089664,6,3,1,1,1
0.168135377,0.817737456,27.02332509,23.26153076,1,1366.139599,13,0,1,1,0
2380.488695,0.356125782,273.3356631,202.2528073,0,78.68572243,6,2,0,0,2
9.979982912,0.892864573,16.13169981,16.85057724,1,649.0129109,15,0,1,1,0
1702.954063,0.11883222,0.37118028,123.3696622,0,11.74571339,17,1,0,0,2
0,0.987234406,25.8565853,18.37965912,1,2380.025066,6,0,1,1,0
0,0.930676835,12.99680734,21.11635418,1,3348.054912,16,0,0,0,0
2.524813644,0.834804923,6.150853669,7.509694913,1,2273.481807,19,1,1,1,0
5.993323054,0.947137115,11.1846202,24.95083119,1,1119.617992,7,0,1,1,0
14.75119733,0.945719054,5.672741647,18.01402342,1,658.481579,9,1,1,1,0
9.92451264,0.810612151,28.03786203,21.42901643,1,726.4082139,15,1,1,1,0
13.33528962,0.72309384,3.619397079,28.04760333,1,3596.11713,21,0,0,1,0
9.940301863,0.710805645,10.514021,12.78197869,1,440.7096854,13,0,1,1,0
1338.502784,0.134931812,273.3356631,86.63616558,0,12.77325001,8,2,1,1,1
0,0.736415925,4.223450084,22.75398786,1,1447.507409,11,1,1,1,0
22.54794182,0.853129747,91.99130304,25.12554576,1,646.8342259,10,0,1,1,0
8.686733089,0.736062169,80.66625806,21.08341559,1,826.5392472,11,0,1,1,0
2161.950728,0.229251169,273.3356631,119.9746682,0,58.41235959,16,2,0,0,2
1397.228296,0.383933753,0.37118028,80,0,11.07663784,21,4,0,1,2
17.78451863,0.787992583,20.64245499,23.83121488,1,2020.870212,15,0,1,1,0
2.790304005,0.815353398,1.221298895,16.10581479,1,1839.476736,10,0,1,0,0
4366.602456,0.040450075,273.3356631,148.6015293,1,75.45029731,12,3,1,0,2
0,0.927819479,39.43994683,18.01221117,1,3459.159854,9,1,0,1,0
0,0.79203298,26.63951171,23.42794873,1,2079.31764,10,1,1,1,0
0,0.784743623,51.55014135,21.21545864,1,1112.448786,14,0,1,1,0
9.219207542,0.875131834,55.84587247,18.73618372,1,735.7390054,20,0,1,1,0
23.26009714,0.860666144,80.89997661,17.44118221,1,653.1524531,20,0,1,1,0
0,0.856437892,2.744138451,16.60384673,1,1780.779361,10,0,1,0,0
8.475817054,0.704294583,6.045555094,25.97740325,1,1731.276354,20,0,0,1,0
3392.875346,0.093037855,0.37118028,147.6070536,0,23.95043032,7,3,0,0,1
820.8745119,0.315979308,273.3356631,123.9116671,0,5.346904476,20,3,0,1,1
2741.022981,0.329381222,273.3356631,180.6085809,0,9.692302313,13,4,0,1,2
0,0.828979323,31.69216853,15.1512814,1,431.0998563,13,0,0,1,0
1.988963044,0.893743244,23.95426963,19.5814102,1,880.4251203,8,0,1,1,0
0,0.708150226,4.004898923,12.92366404,1,1190.165735,6,0,0,1,0
5.786351903,0.70000349,33.76902227,14.76939457,1,3228.047848,7,0,1,0,0
0.793546772,0.810382225,1.70852415,19.20318884,1,398.0043328,22,0,0,1,0
0,0.994110622,36.60516944,19.81834696,1,1669.758922,6,0,1,1,0
6864.407428,0.06158974,0.37118028,154.9994082,0,25.9188919,15,4,0,0,2
3025.292517,0.369613797,0.37118028,114.7122219,1,72.75265931,13,1,0,0,1
6.745778128,0.810492859,0.201572489,20.84029903,1,2712.776652,11,0,0,1,0
1255.202008,0.203949623,0.37118028,209.4821323,1,31.98050373,5,3,1,0,2
3.096613219,0.788046647,45.23024803,26.35946211,1,1237.45526,18,1,1,1,0
6174.670911,0.31238976,0.37118028,203.4641853,0,33.5753695,10,2,1,0,2
0,0.824092802,22.35352014,21.72026961,1,366.3190721,7,0,1,1,0
9.933179009,0.715067803,0.69770212,21.62170105,1,2562.840798,8,0,1,1,0
7.238840243,0.970024955,2.123775881,25.17721708,1,978.5477552,21,0,0,1,0
11.12773905,0.918803438,3.186817492,20.00809516,1,2333.626646,17,0,1,1,0
2159.161356,0.11392015,0.37118028,194.2221219,0,85.1120486,14,4,0,0,1
0,0.730567716,7.220948969,16.19322365,1,1962.840542,8,1,1,1,0
0,0.985278578,14.53134572,14.72446162,1,2710.881378,8,0,1,1,0
4.641739609,0.789264535,9.741787196,22.12033431,1,3343.35608,14,0,1,1,0
14.56702317,0.775930462,19.91681933,26.46372645,1,1276.346824,9,1,1,1,0
11.09138121,0.731771741,10.62895234,14.23253787,1,3033.462438,19,1,1,1,0
6.486674572,0.811333882,4.524868321,27.64373925,1,1098.393993,16,0,0,1,0
3935.502043,0.026811232,273.3356631,275.1585895,0,72.08867426,15,1,0,0,2
0,0.799404102,11.75799869,10.54994914,1,620.2852944,12,0,1,0,0
0.322987987,0.934109651,22.09962716,22.88681763,1,2127.108108,17,0,1,1,0
0,0.848063974,29.4003156,21.90654806,1,855.7769911,16,0,0,1,0
0,0.821080301,12.23313302,21.16434044,1,1803.940562,13,0,1,1,0
1174.087101,0.153166563,273.3356631,146.8931967,1,28.09546696,10,4,0,0,2
7519.663653,0.23744273,273.3356631,161.7464063,0,3.813736003,20,4,1,1,1
7586.265898,0.365972761,273.3356631,200.8978526,0,23.56205081,8,3,0,1,1
1612.890337,0.364164436,0.37118028,206.526331,0,18.17116483,1,2,0,0,1
5980.301633,0.199684601,0.37118028,171.691762,0,79.74747421,21,1,0,0,2
15.98776852,0.884589408,11.69052429,22.14093124,1,3003.551825,14,1,1,0,0
6.965211697,0.850181071,9.077217332,22.10890037,1,2048.812869,13,0,1,1,0
11.22849932,0.941472033,3.703648089,23.8293914,1,3009.731743,15,1,1,1,0
20.30750832,0.922864448,13.34392564,15.30268379,1,1143.776235,14,0,1,1,0
3506.770419,0.226474394,273.3356631,123.8792636,0,74.20570568,7,2,0,0,2
2.978073476,0.745631285,66.72144643,24.56736866,1,1080.409934,15,0,1,1,0
5.642800191,0.839179746,33.92601667,19.96477507,1,3441.633166,7,1,1,1,0
3011.427132,0.356491776,273.3356631,255.8662072,0,19.63912637,10,1,0,1,2
7.110174672,0.705734828,31.27962187,19.76314649,1,2629.28257,10,0,0,1,0
4712.121198,0.2296648,0.37118028,80,0,41.62954635,2,3,0,0,1
0,0.936787854,31.36272689,21.99073633,1,2417.141699,18,0,1,0,0
874.4186425,0.194101302,273.3356631,97.45294169,0,73.38755629,11,3,1,0,2
10.21941566,0.999504253,4.995765371,22.32184932,1,2186.928314,22,0,1,1,0
5393.951583,0.384005063,273.3356631,194.8249835,0,84.08166703,14,1,1,0,2
4026.867392,0.330992384,0.37118028,214.0691699,0,7.732376579,6,1,0,0,1
0,0.842142949,5.898279536,28.59520306,1,1342.519804,9,1,1,1,0
11.50201178,0.943337131,31.32989111,17.16802704,1,588.413612,17,0,1,1,0
20.50500493,0.934547159,15.13230587,26.47492792,1,3445.359662,22,0,0,1,0
0,0.957268701,9.496918861,17.30976121,1,2589.932755,15,1,1,1,0
0.674418122,0.845800148,8.150414511,7.868039647,1,1383.461769,16,0,0,1,0
21.39116805,0.991202964,42.61504476,26.8005795,1,2810.417249,18,0,1,1,0
4.846901508,0.978133189,7.10332054,23.5570529,1,2782.607446,11,1,0,0,0
14.34319911,0.8282804,52.15345296,19.26397361,1,2146.73985,18,0,1,1,0
27.90942573,0.868621838,13.99436018,10.25314122,1,3614.576805,19,0,0,1,0
2468.63341,0.196243875,0.37118028,107.0891984,1,13.43967784,17,1,0,0,2
3.48214905,0.761129938,51.08171924,18.26786747,1,864.2548994,9,0,0,1,0
2179.22925,0.337762245,273.3356631,128.6700182,1,23.63626779,12,4,1,0,2
16.72729019,0.874486688,11.75611432,22.63448962,1,783.5355155,7,1,0,1,0
0.557067399,0.903136192,7.215849107,12.18482847,1,1002.713011,16,1,0,1,0
0,0.988830505,26.25100542,27.2605885,1,583.1415861,13,0,1,1,0
2105.393422,0.048647263,273.3356631,80,0,41.94589527,6,3,1,0,1
1869.972866,0.350131633,0.37118028,172.2879926,1,31.06899583,20,3,0,1,2
3237.842701,0.024178769,273.3356631,150.3065725,1,38.76609444,10,2,0,1,1
21.83927691,0.936264726,6.932517435,23.46384516,1,1647.386625,22,0,1,1,0
0,0.829605678,10.33649546,20.95458262,1,3327.794414,6,1,1,1,0
7.221337716,0.774047161,28.66950858,22.75942986,1,2013.858383,9,1,1,1,0
6.91099068,0.931942562,19.91828575,14.7990314,1,2154.936339,8,0,1,1,0
1557.948496,0.320825024,0.37118028,80,0,26.06245431,3,1,0,1,2
5.488600703,0.8646576,1.916734977,15.96811535,1,1736.317613,13,1,0,1,0
22.70800636,0.842931096,29.66259063,21.7429756,1,2394.516344,6,0,1,1,0
19.96044311,0.989205222,20.68506541,12.28440886,1,1155.740844,19,1,1,1,0
3905.41492,0.394388778,273.3356631,107.4717305,0,4.395670928,6,3,0,0,2
7108.980047,0.096931925,0.37118028,116.8654258,1,69.11632746,17,2,0,0,1
2548.110877,0.364245003,0.37118028,179.954488,1,36.48067659,9,4,0,1,1
18.17394066,0.849668699,1.019234363,13.03632264,1,3026.701244,21,1,1,0,0
0,0.801658195,7.405449413,28.28104126,1,1792.917717,21,0,1,1,0
5.566499249,0.901861501,33.25762184,19.02150734,1,2482.905126,20,0,0,1,0
0,0.972766062,61.01298197,15.77529281,1,1337.940675,8,1,1,1,0
7607.018762,0.116729275,273.3356631,174.6002027,0,73.72432811,7,1,1,0,1
8.227185603,0.84138615,14.71885392,9.674584769,1,927.0174011,14,0,1,0,0
3.093175992,0.922568898,30.72892403,20.69322592,1,1471.544699,10,0,0,1,0
0,0.857017273,5.707085717,14.51315841,1,2013.08176,7,1,1,0,0
3.443227646,0.719933153,10.04913405,16.41978282,1,787.9583268,18,0,1,1,0
5270.302663,0.10959624,273.3356631,151.5403567,0,19.14589632,23,4,0,0,2
3193.950518,0.267144089,273.3356631,168.1497852,0,63.43331315,0,1,0,0,1
10.15047686,0.859726205,36.7503793,28.04390428,1,1856.254767,22,0,0,0,0
18.01741289,0.985844505,16.85037629,19.0703776,1,703.1780853,18,0,1,1,0
2921.108733,0.375435543,273.3356631,80,0,68.83869802,17,4,0,0,2
8.312634314,0.995400922,37.77284723,24.360985,1,1248.210175,14,0,0,1,0
20.29550319,0.802116131,3.031041183,10.0223411,1,994.1475429,9,1,0,1,0
3463.07244,0.092168789,0.37118028,217.6379515,0,70.3874577,19,4,1,0,1
7453.811283,0.239670254,0.37118028,157.2808498,0,6.409524008,2,3,0,0,2
7172.70294,0.318995591,273.3356631,245.0324521,1,47.44159742,9,3,0,1,2
9.017117221,0.797531205,47.567364,21.80323946,1,3632.143583,10,1,1,1,0
0.128746162,0.962266757,30.21496844,28.19179866,1,1541.74955,11,0,1,1,0
29.39752406,0.748910601,11.73390175,19.71302317,1,1194.745032,11,0,1,1,0
16.87030306,0.995457521,97.12249668,26.40469788,1,791.3370424,8,0,0,1,0
5647.791746,0.390896626,273.3356631,80.40083566,1,37.40168857,17,4,0,0,2
0,0.905633165,21.95259178,22.65513047,1,3641.534355,15,0,1,1,0
0,0.958507271,23.58158878,16.74670086,1,2008.150218,14,0,0,0,0
21.33431532,0.87719135,7.89525862,13.65000701,1,1728.267636,20,0,1,1,0
7845.649049,0.302804747,0.37118028,184.2945228,0,59.02566054,13,4,1,0,2
16.42822815,0.938259199,36.55383941,16.53874835,1,1025.860638,10,1,1,0,0
0,0.9905612,1.475241261,17.62910912,1,2346.584716,6,0,0,1,0
6509.074252,0.019621429,0.37118028,222.726923,0,39.25377513,15,4,0,0,2
0,0.890920411,4.264356611,16.75086557,1,1227.346304,15,1,1,1,0
0,0.823306323,7.260552598,21.21765102,1,3309.136078,10,0,0,1,0
8.571125715,0.774003659,39.05482841,31.53958125,1,1245.535011,18,0,0,1,0
7.790215258,0.934959524,17.89034607,24.19674557,1,1966.331839,15,0,1,0,0
1.796526918,0.796500997,20.99955317,23.51720067,1,580.4985128,14,0,1,1,0
0,0.961361345,14.52282782,17.59583105,1,903.9488875,8,0,1,1,0
0,0.975859307,9.107178387,19.21126508,1,1832.372451,19,1,1,1,0
1329.343903,0.107742767,0.37118028,157.0557248,0,51.08047848,7,1,0,1,2
0,0.72975343,1.663723094,24.97790757,1,2132.727518,16,0,1,1,0
5207.753102,0.030647926,273.3356631,93.63572381,1,41.48922139,5,3,0,0,1
11.28345509,0.967077416,3.333435476,21.81557814,1,1127.378128,16,0,0,1,0
20.79212816,0.779513928,4.740976545,15.05021104,1,1284.034368,18,0,1,1,0
0,0.73329943,43.23575738,20.88094911,1,1278.701859,10,0,1,1,0
1773.444797,0.06223613,273.3356631,101.747721,0,52.38853477,10,4,1,0,2
4.047044676,0.969568181,8.333391047,26.96590629,1,885.7389688,21,0,1,0,0
0,0.854758571,6.156850658,19.65233857,1,2179.430374,16,0,0,1,0
14.55142321,0.829128223,17.14885944,20.39900742,1,3382.343228,20,1,1,1,0
